id,system_index,evaporation_from_bare_soil_sum_202003010315,evaporation_from_bare_soil_sum_202003160331,evaporation_from_bare_soil_sum_202004010415,evaporation_from_bare_soil_sum_202004160430,evaporation_from_bare_soil_sum_202005010515,evaporation_from_bare_soil_sum_202005160531,evaporation_from_bare_soil_sum_202006010615,evaporation_from_bare_soil_sum_202006160630,evaporation_from_bare_soil_sum_202007010715,evaporation_from_bare_soil_sum_202007160731,evaporation_from_bare_soil_sum_202008010815,evaporation_from_bare_soil_sum_202008160831,evaporation_from_bare_soil_sum_202009010915,evaporation_from_bare_soil_sum_202009160930,name,soil_temperature_level_1_202003010315,soil_temperature_level_1_202003160331,soil_temperature_level_1_202004010415,soil_temperature_level_1_202004160430,soil_temperature_level_1_202005010515,soil_temperature_level_1_202005160531,soil_temperature_level_1_202006010615,soil_temperature_level_1_202006160630,soil_temperature_level_1_202007010715,soil_temperature_level_1_202007160731,soil_temperature_level_1_202008010815,soil_temperature_level_1_202008160831,soil_temperature_level_1_202009010915,soil_temperature_level_1_202009160930,surface_solar_radiation_downwards_sum_202003010315,surface_solar_radiation_downwards_sum_202003160331,surface_solar_radiation_downwards_sum_202004010415,surface_solar_radiation_downwards_sum_202004160430,surface_solar_radiation_downwards_sum_202005010515,surface_solar_radiation_downwards_sum_202005160531,surface_solar_radiation_downwards_sum_202006010615,surface_solar_radiation_downwards_sum_202006160630,surface_solar_radiation_downwards_sum_202007010715,surface_solar_radiation_downwards_sum_202007160731,surface_solar_radiation_downwards_sum_202008010815,surface_solar_radiation_downwards_sum_202008160831,surface_solar_radiation_downwards_sum_202009010915,surface_solar_radiation_downwards_sum_202009160930,temperature_2m_202003010315,temperature_2m_202003160331,temperature_2m_202004010415,temperature_2m_202004160430,temperature_2m_202005010515,temperature_2m_202005160531,temperature_2m_202006010615,temperature_2m_202006160630,temperature_2m_202007010715,temperature_2m_202007160731,temperature_2m_202008010815,temperature_2m_202008160831,temperature_2m_202009010915,temperature_2m_202009160930,temperature_2m_max_202003010315,temperature_2m_max_202003160331,temperature_2m_max_202004010415,temperature_2m_max_202004160430,temperature_2m_max_202005010515,temperature_2m_max_202005160531,temperature_2m_max_202006010615,temperature_2m_max_202006160630,temperature_2m_max_202007010715,temperature_2m_max_202007160731,temperature_2m_max_202008010815,temperature_2m_max_202008160831,temperature_2m_max_202009010915,temperature_2m_max_202009160930,temperature_2m_min_202003010315,temperature_2m_min_202003160331,temperature_2m_min_202004010415,temperature_2m_min_202004160430,temperature_2m_min_202005010515,temperature_2m_min_202005160531,temperature_2m_min_202006010615,temperature_2m_min_202006160630,temperature_2m_min_202007010715,temperature_2m_min_202007160731,temperature_2m_min_202008010815,temperature_2m_min_202008160831,temperature_2m_min_202009010915,temperature_2m_min_202009160930,total_evaporation_sum_202003010315,total_evaporation_sum_202003160331,total_evaporation_sum_202004010415,total_evaporation_sum_202004160430,total_evaporation_sum_202005010515,total_evaporation_sum_202005160531,total_evaporation_sum_202006010615,total_evaporation_sum_202006160630,total_evaporation_sum_202007010715,total_evaporation_sum_202007160731,total_evaporation_sum_202008010815,total_evaporation_sum_202008160831,total_evaporation_sum_202009010915,total_evaporation_sum_202009160930,total_precipitation_sum_202003010315,total_precipitation_sum_202003160331,total_precipitation_sum_202004010415,total_precipitation_sum_202004160430,total_precipitation_sum_202005010515,total_precipitation_sum_202005160531,total_precipitation_sum_202006010615,total_precipitation_sum_202006160630,total_precipitation_sum_202007010715,total_precipitation_sum_202007160731,total_precipitation_sum_202008010815,total_precipitation_sum_202008160831,total_precipitation_sum_202009010915,total_precipitation_sum_202009160930,Code,ÏØÃû,ÊÐ_úÂë,ÊÐÃû,Ê_úÂë,Ê_Ãû,geo,_source_file,_sheet_name,_row_number,_created_at,_table_description
408,000000000000000003f1,-0.881269603,-48.79884032,-75.55162825,-74.61688312,-104.5936473,-106.7108263,-149.3896591,-123.4190911,-381.5282158,-538.3484243,-525.2721292,-341.3121465,-214.253786,-149.5148598,Xianghuang,-1.422896356,1.1765038439555018,2.905937942024229,5.908193468474237,14.50489136624216,13.822675825532404,19.76076284474098,22.57672147965054,21.589571521558085,22.15490601053885,22.07775266803235,20.076910456025107,16.018836938465334,13.611299125891213,4.789403036735837E9,6.0438445604386E9,6.171911170159286E9,6.291575414541811E9,6.462245802404223E9,6.379680238741911E9,6.734516272051426E9,5.801089919109908E9,5.869383610808604E9,6.481311069851834E9,6.186614142559392E9,5.122909982132268E9,4.953142907863761E9,4.835361573533825E9,-2.829197141,2.4519713031637425,4.35677430530691,6.493265715742432,15.326700818710677,12.763203747932533,19.11439292525847,21.063804588746088,20.345373765115223,21.335738897265863,21.24571070360804,18.817504103794917,14.34986090276484,11.9293582376748,10.067973207088247,15.877855847058562,19.571928263198178,28.08891583309235,32.72745566046827,28.928187751476134,34.23415724410615,33.67243906735272,31.373845408106067,30.53760525123265,30.094761174024697,29.574907619242808,25.2546931076424,23.504265669184033,-15.35790522,-8.140427677,-5.982456662,-7.92314318,1.3703283972258817,1.9385253106868368,6.588252143095773,11.65886463571923,12.97418359386972,9.271428298362437,12.724051006556017,10.472459465055728,4.777139582529128,1.1951050676740664,-41.41051527,-153.4124661,-146.194964,-186.451604,-210.0293712,-274.4153644,-297.7416374,-315.7919403,-640.4664389,-811.9201405,-733.1026451,-576.9206951,-378.1058105,-280.2142533,37.435964620397094,90.01813344840647,29.308323900562513,102.64179432929849,95.61194413170097,329.62790565125704,69.6293257362557,508.97775850825144,681.5437987521915,774.3196201377431,203.38961377088899,542.370989548914,240.73739986532385,349.8006518206786,152528,Ïâ»ÆÆì,152500,ÎýÁÖ¹ùÀÕÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,408,2026-06-02 20:26:54,
409,000000000000000003f5,-0.392189462,-44.82963534,-109.0800741,-147.7046859,-183.4658855,-223.8396923,-442.0442198,-359.4840462,-457.5336405,-648.077076,-754.6236157,-543.2798005,-326.361123,-294.1302014,Taipusi,-1.859432313,0.48584204972724704,1.7785592660885712,4.108767571541736,12.453222953668094,11.87837857673464,17.18791558686142,20.082643718269384,18.764363383564326,19.175264804000143,19.480797531002015,17.756272281860657,13.834424017088041,11.545621951441719,4.829688547076075E9,6.065497950858647E9,5.942330900590034E9,6.113214166716129E9,6.190236083257825E9,6.436797334515362E9,6.728758371865285E9,5.877671481195834E9,5.496731733313729E9,5.9489265708060055E9,5.994995936467287E9,5.024578908864467E9,4.513133222770952E9,4.848061686624538E9,-4.00620182,1.1869333703705398,3.330439400497249,4.920456160028832,13.202319910432264,11.329356080215069,17.00720179671145,18.92277481548773,17.75449221990701,18.660527822653478,19.03389500741048,16.943352797843815,12.603998664615075,10.14367992194887,7.47550066685012,16.076660529475006,17.70064588032967,27.269893603206754,31.553835636474737,26.328191092998402,30.851802771633142,30.968138585068015,25.976820506255255,26.73657092072805,27.38268892713516,26.062826520389933,23.130940257038773,20.255932602708956,-15.7674024,-10.60815348,-6.823819084,-9.051322505,0.20358739680974688,1.2076614275315691,4.385327808016173,9.579059169288696,10.450038456652896,9.15064818242004,10.237945876777598,9.175225616117261,4.122804034227583,-0.643633977,-85.20959158,-199.2132417,-222.88875,-275.9982689,-291.0988169,-424.4885876,-619.204543,-569.1820676,-733.4240674,-936.2420912,-943.7942032,-770.7360565,-521.4977012,-433.9206454,87.9142797745344,141.85929819468672,89.04559090551017,92.12872365978268,86.80038195295863,613.9940647993066,151.63870533788582,464.45037136758265,904.3883483648501,1281.5493401022006,328.5009907840177,604.702071856812,451.88340154501117,239.37639653585026,152527,Ì«ÆÍËÂÆì,152500,ÎýÁÖ¹ùÀÕÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,409,2026-06-02 20:26:54,
410,000000000000000003f8,-0.161869124,-28.82410754,-59.75225608,-138.1741133,-250.0434386,-295.080463,-453.6365091,-420.20891,-556.6796131,-526.6663554,-394.5564592,-341.4678979,-219.2904323,-280.712206,Xiwuzhumuqin,-3.579704456,0.03718425487598179,1.6804775231362454,3.6473404970277685,10.875193881905034,12.16200587100244,17.047570917007786,20.452913322849366,20.400770216914424,21.911474928784067,21.00507662765639,19.241442338312822,14.656738988287325,10.670366027578337,4.424493156889827E9,5.801579549901956E9,6.065573083150198E9,5.733333626715112E9,5.977727369586986E9,6.222091901709033E9,6.320788658326266E9,5.839414358621429E9,6.247093841192212E9,6.129682798664078E9,5.495671016355653E9,5.0879092619529505E9,3.7899502820031643E9,4.0509914035242596E9,-6.279288813,0.9194974478617968,3.37814059695548,4.00460018081199,11.931044142598719,12.041170427977566,17.125680348003417,19.796409690870423,19.564748400090046,21.50277856502334,19.915781500541975,18.077494577723314,13.558173439446408,9.845600737423982,5.395563201031358,17.305047791867707,18.698871222161852,22.58989543295286,28.50843042050769,29.603528945324076,34.07163552092767,33.49867990692781,28.391982382770685,30.940234685366647,31.99155511874864,28.620511506345412,21.94363986446165,22.20800935644805,-21.71498379,-7.760776863,-7.50469061,-9.062226216,-0.874712886,0.9039166697367197,5.800772140439109,10.484310964054922,9.458313574096325,10.109451123907787,11.299311517589645,8.630685717899947,6.28264358578705,-0.716081059,-157.879733,-119.6553088,-122.965849,-374.4671072,-428.9948431,-524.2387947,-682.5182636,-647.4192512,-801.5736044,-762.4338029,-611.1124282,-535.9455339,-403.6886231,-451.1804576,85.2278840577426,41.3683800530425,16.179093569021084,502.6865750275457,186.97422256219153,594.1600353494852,317.87906668118546,627.7375148828088,501.5396086901877,370.47173173160746,495.74056608104723,326.95776016592583,527.1785389491504,617.4180602725584,152526,Î÷ÎÚÖéÄÂÇßÆì,152500,ÎýÁÖ¹ùÀÕÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,410,2026-06-02 20:26:54,
411,000000000000000003fc,-0.17885656,-21.73818754,-65.78608137,-125.4472331,-201.4590538,-297.6604886,-354.0826998,-389.6300991,-580.4623221,-544.5945024,-382.1210162,-378.1888511,-258.3866801,-272.2431302,Dongwuzhumuqin,-3.282535267,-0.154844571,1.8954901724506357,4.257846009941221,10.580038776995615,12.401998766692788,16.749917428582666,19.580035390192286,20.643251277217374,21.89262339878225,20.314211988190362,18.30154487384587,14.54116179243332,10.679594979544724,4.404601084314045E9,5.665473298272871E9,5.96692368463434E9,5.497829428529842E9,6.0462637684235525E9,6.173364868223299E9,5.965509406322318E9,5.3646686470667E9,6.160858101067635E9,6.087351907773858E9,5.067151603630742E9,4.8905466020681095E9,3.871144120313679E9,4.038213806227167E9,-6.161553665,0.4459332766730157,3.5475316636097847,5.007344576066469,11.40790595719974,12.501703658615517,16.668293719811494,19.17574340822696,20.062000216191873,21.549458587810413,19.397263816354297,17.368502213034198,13.772244220037367,9.831003221599333,5.7218315994697475,17.399077999249236,18.167307871622427,22.019278504727563,25.91620674982387,30.098977767948128,34.31798296910658,31.461055540554835,29.2338964715528,31.151315280260857,31.607959242910976,27.84071712910503,21.25478820689551,22.570504915346184,-19.08237427,-8.66142484,-7.577333009,-6.913870094,-0.87015948,1.637397474772412,5.907387770907183,10.510688495391905,9.906669796207668,10.27977712767777,11.491335415342112,7.562863012884892,6.254586063583171,-0.299074435,-113.11232,-93.68273595,-131.1488217,-332.4140304,-364.4627522,-508.3476106,-583.5072922,-622.3864898,-813.410415,-797.6649212,-621.2223786,-573.6449455,-432.0133114,-434.201707,68.23766265714374,20.999159492269293,7.220782240390246,367.0939451772741,184.4091718320109,571.9057674590524,471.0746173180999,753.3919594424892,394.1555809016305,466.9719672373744,622.1316689443389,472.49923143956494,424.987390521246,425.31504714756403,152525,¶«ÎÚÖéÄÂÇßÆì,152500,ÎýÁÖ¹ùÀÕÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,411,2026-06-02 20:26:54,
412,000000000000000003fe,-1.619906909,-25.2102297,-25.48348109,-39.09072552,-51.54367095,-57.23048272,-51.94437922,-40.83111922,-215.2916288,-327.2292401,-281.0581405,-202.4442715,-159.4763008,-66.39564274,Suniteyou,-1.188113992,1.7241966045367518,4.021294726930818,6.928246878328028,15.523440753947265,15.317122724361797,21.107596957244326,24.59375350182286,23.979748148877693,24.802683769504615,24.00841397617864,21.761393627704063,17.814885938476603,15.049852334149783,4.85582397028692E9,5.946644341751632E9,6.313696003042806E9,6.301086547200764E9,6.52234276471975E9,6.664191968037741E9,6.654629861226214E9,6.070373679341886E9,6.1844465842321615E9,6.754276374789974E9,6.286160978037098E9,5.404333620029097E9,5.509722565170198E9,4.864425936602509E9,-2.125742753,3.1386624083172885,5.248887853801265,7.7222478696607055,16.23748744090841,14.216135659698994,20.413350506572048,22.90212905456867,22.471155731442938,23.637115242742322,22.66959256612044,20.219231010492713,15.977479846391226,13.231090158906138,10.896587578546496,17.409087853367662,20.41018673256659,29.273811775969385,33.06860061730872,30.489426770022135,36.4615030977836,35.75709361274139,33.66392718556068,33.66096437420294,33.36784050764803,31.53367514963242,26.750872710079626,25.542966792255854,-15.59249956,-7.7322152,-4.965099581,-7.222202792,2.579490272988291,2.336983929411561,8.936564216309696,12.981883785060317,14.610903920702176,10.883564451732244,13.728988742775428,10.88635895361975,4.9981318212907,2.2852323442732225,-29.98019208,-86.09612986,-65.32112366,-125.5382798,-142.8905507,-199.3779828,-179.6004876,-149.6918226,-446.3594435,-563.8688371,-482.0749389,-398.4444559,-298.2132338,-158.4899247,11.503333448565382,29.44752424108027,12.140535180500436,114.53337834895122,77.25588838446424,189.9914943979063,91.95423447414805,209.66934371942983,444.18565429625323,486.40767830525283,254.32085441251436,307.12320479853673,90.57274333075783,216.2597228263478,152524,ËÕÄáÌØÓÒÆì,152500,ÎýÁÖ¹ùÀÕÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,412,2026-06-02 20:26:54,
413,00000000000000000400,-0.560401164,-24.41715137,-39.71917769,-53.57783868,-72.32517127,-106.8392203,-70.71181521,-37.80037921,-135.3631654,-299.9991428,-312.9092153,-308.2602777,-245.9653291,-112.4571968,Sunitezuo,-1.885485552,0.6486445841847729,3.0731519872350566,5.9633401962324335,14.197861201926042,13.99352181816605,20.253071969874807,24.45388177690753,23.89626753353088,23.415015088180926,22.31398540443716,20.335019474057372,16.39805274930097,13.211101799316383,4.721094138208121E9,5.860975989059655E9,6.24780180328696E9,6.138435976503364E9,6.557193931101061E9,6.624934651164126E9,6.805937268484849E9,6.29064648057637E9,6.227386915592631E9,6.423371418862459E9,6.024806958822899E9,5.621270118855677E9,5.282152284562924E9,4.700400511350297E9,-3.616832951,1.9419482552116796,4.733620519579135,7.118396619504356,14.8632338804469,13.286966916204646,19.36823066309961,22.671448558392925,22.012147769693325,22.233678343003113,21.087437689583375,18.90863137322487,14.80424297525739,11.793972184103513,9.00884526008631,17.154516056713753,19.5371849625203,28.10272086750874,30.850614017945897,30.352530270874666,35.96090056132979,36.18589094082749,32.05446720058479,32.96136440786466,31.69257122587631,29.65657885189477,24.609740192854378,24.21768239242125,-16.02246704,-8.442430859,-5.284376072,-7.56695779,0.9464476518580875,1.0443307341640182,6.674512819163318,11.834898965718322,13.786071017651727,9.00290845742803,12.06567813875742,9.403887550791536,4.376497144274364,0.5927004600272574,-49.44606205,-81.17674757,-82.03588792,-147.572155,-165.1488883,-276.1058319,-176.5026588,-138.0496585,-322.3448421,-537.8157787,-508.6463277,-500.4589541,-385.5592266,-217.9325994,25.110287805575485,20.152111836152372,4.136249392875689,103.33397018474923,65.2338220671543,259.6887511674104,59.25546217574078,138.0348745952114,340.3348461528018,605.0342305831653,418.91972815549275,441.6020924130328,74.70290963431349,193.18006334432243,152523,ËÕÄáÌØ×óÆì,152500,ÎýÁÖ¹ùÀÕÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,413,2026-06-02 20:26:54,
414,00000000000000000403,-0.21346603,-20.99396893,-36.7211076,-71.18549901,-112.8810223,-154.7734016,-173.6283154,-113.3923079,-295.8412179,-375.5828519,-302.2748342,-245.1067609,-224.2881076,-173.1863983,Abaga,-2.921827835,0.06611646250780887,2.0510365769681083,4.53386670483326,12.669856247801365,12.25814602095463,18.460445979241328,22.877139191055246,21.625121517078767,21.686208578031497,20.97906802141836,19.540757130274226,14.808680019143154,11.4487087088948,4.538570957780428E9,5.826229647531517E9,6.207245579253065E9,5.921590621970821E9,6.57006395556359E9,6.331615165964133E9,6.727364043693095E9,6.097801510492178E9,6.045303035919127E9,6.200317139864961E9,5.734716138739487E9,5.270944808212777E9,4.59838886265531E9,4.572316374746998E9,-5.201093118,0.7402237910053152,3.6092759188806984,5.450440637134116,13.120583127287114,11.763469735051924,17.771998243397768,21.133618670829193,19.977537064249447,20.751056815784303,19.751694570427244,17.97113574407917,13.319149884797504,10.249370030835648,6.294092400494748,16.10311864676666,18.196508310688078,25.569884730009246,30.705183911413357,29.159203292163394,33.72481434750328,34.59153140337215,29.461950298737968,30.986178036334987,30.69423808204016,29.482074784086056,22.826889177900146,22.719232221015783,-19.2214425,-8.795905085,-6.949253142,-8.346163314,-0.84323129,-0.283359916,4.7546529583029375,10.883456085931927,11.078608380723031,8.900092658571937,11.570065190680303,8.32127066168063,3.7715526347738817,-0.826753361,-100.6188997,-90.3762636,-84.17103535,-210.9432911,-234.4508708,-354.730966,-326.1979244,-253.7783741,-518.8582013,-615.9886323,-504.7535697,-440.0544279,-392.1816873,-310.6969148,46.128112773292926,52.46853984571575,0.7568354335575395,184.71081177564483,80.27304822002897,420.18247010587953,120.66250406101965,220.1286246553033,576.087919330536,469.2364848772842,424.71550102189974,545.6082964955536,267.4276157202716,199.88535026463268,152522,°¢°Í¸ÂÆì,152500,ÎýÁÖ¹ùÀÕÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,414,2026-06-02 20:26:54,
415,00000000000000000440,-0.200650462,-30.088054,-55.2458202,-115.9423116,-178.9321308,-199.1548352,-274.8315728,-194.5731093,-389.5357385,-339.1467768,-317.5074863,-214.2228502,-197.3321463,-208.0415882,Xilinhaote,-2.714581138,0.36066781494740363,2.0724778403684128,4.508801908590582,12.61621966989548,12.48464070031106,18.874871922478697,23.11869040613602,21.716627893572383,23.047477716155484,22.178144472908585,20.795480083342433,15.361745921484898,11.729766368863926,4.5075719909753895E9,5.7747186495615425E9,6.180900202468379E9,5.684449197462631E9,6.355547115485214E9,6.192127679418342E9,6.617921247470667E9,6.165339374972117E9,6.142573469329009E9,6.24986891143355E9,5.813906059314527E9,5.179487185169237E9,4.263512306377711E9,4.429032427545013E9,-4.861504761,1.36707869475623,3.8349759719926597,5.528465086249358,13.46963939767283,12.094043909781655,18.354337909099133,21.498534867306,20.154930544449414,21.888979023261452,20.737436170154965,19.053324603206928,13.791300088390644,10.61522393250751,6.546545542672124,17.59117995597219,18.678770759177315,26.026914792591647,31.635027319216537,30.311355490171685,34.800923941307104,35.15163269172746,29.366705480736684,32.13101865566198,32.462231545672715,30.30718311799358,23.921382066203595,23.117184876647595,-19.8370793,-7.436351373,-7.003865244,-7.640357808,-0.157160814,0.3252253819179097,5.033039714068485,11.466156856541913,10.635454706982573,10.03843416139369,12.314858364955256,10.140871644871742,4.898997270522487,-0.941737795,-115.0631607,-116.1507028,-107.7331192,-293.2154528,-332.0298028,-413.007595,-451.7167844,-354.7782877,-619.4866321,-556.9804749,-520.592644,-394.8747726,-375.1381806,-367.4738622,43.009381231855336,61.97184388987148,1.1409810880040223,324.08088673972793,142.48622677440818,467.8585230419387,139.92771967151003,273.16544146613774,535.9549670991503,368.2458199351353,399.4589065930246,385.4463147074462,338.29193894781105,342.5392287648369,152502,ÎýÁÖºÆÌØÊÐ,152500,ÎýÁÖ¹ùÀÕÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,415,2026-06-02 20:26:54,
416,00000000000000000442,-1.69389183,-23.52695216,-24.73693792,-50.308763,-51.95428373,-36.58493124,-24.00726558,-27.27546261,-98.22828409,-189.3376126,-246.3949658,-291.6215454,-215.3507798,-75.08440744,Erlianhaote,-1.142240904,1.794338731199362,4.708460771488458,7.360847221721113,15.504559969812222,15.964250534993912,21.472039892920385,25.399863757959597,25.260497233849147,26.16735692320719,24.33460772814191,21.49326818252039,17.99452962079018,15.13746558700523,4.852738440622798E9,5.834068919873328E9,6.3236594313681E9,6.301724875846445E9,6.448186495252679E9,6.830412344104243E9,6.562060348496024E9,6.3844002784716425E9,6.280337161651972E9,6.875001897649971E9,6.294228809363844E9,5.722449191865445E9,5.708965650444561E9,4.8534014630807905E9,-2.007602264,3.3418560935457444,5.837156525943666,8.39162798126152,16.14857363858299,14.826147642085663,20.6835549740221,23.75884001220281,23.39498966190021,24.431250105732158,22.888955805332966,20.261756104446427,16.30774528661915,13.461418811970399,10.95830865436691,17.910468253760932,21.072119478994228,30.279862473346597,32.238913054224106,31.242251817230365,37.3568001137993,36.97777848579703,33.47291647147429,34.619984015888924,34.422649324156026,31.034097925486787,27.635032656757943,25.924452797194785,-15.56196379,-7.420769759,-4.38189485,-7.344317953,2.5816456273410444,2.1755872872231667,9.117135370764306,13.231688060502456,14.762900621370301,11.679762540745894,13.935058657026675,10.47372121507603,4.986850962004604,2.9987678376343663,-28.91939137,-78.63531486,-56.9910222,-143.8578575,-143.2483866,-159.4877372,-131.3375781,-127.8599505,-269.8570471,-381.3637785,-432.6031616,-488.7636655,-343.4693418,-156.2538064,6.160802605064295,15.978927304568357,3.319182604731908,152.9772354929822,73.82937603332456,131.82975778083124,91.25631464091884,156.05541565114913,169.43469782311726,574.3361835983007,341.2932903697638,236.537565660959,14.330544381481893,192.7354068629807,152501,¶þÁ¬ºÆÌØÊÐ,152500,ÎýÁÖ¹ùÀÕÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,416,2026-06-02 20:26:54,
417,000000000000000001bb,-0.023481421,-0.037593628,-0.050292077,-0.073843722,-0.080983837,-0.182009837,-0.109043431,-0.127402573,-0.13835691,-0.132884061,-0.224453142,-0.204937453,-0.101504846,-0.075124042,Ejina,3.7666467136199087,10.427329185684876,13.583193375471053,18.762357621326135,22.400904526410965,24.107696575123928,27.68053520155729,30.964953675948994,33.42895403584581,32.13854192182721,31.268070466880328,27.461327216357933,24.550721402679073,20.167137227705098,5.108696842864607E9,6.00002484287382E9,6.455091723547432E9,6.964662488528467E9,6.78185421913341E9,7.867016811210131E9,7.257897230093594E9,6.977528832041435E9,6.966222985817484E9,7.118131074079823E9,6.60117459870422E9,6.603593974574689E9,5.963769680442467E9,5.166582415060976E9,1.9196345951679648,8.344317640676984,11.444643581875882,16.067433190256846,19.029413314891055,20.224544233728324,24.066348619104524,26.705841205741702,28.885728104668637,27.944834697639543,27.353520653999748,23.981637135084963,21.2812155556414,17.490881818106775,13.071048796871901,19.186242761604785,25.274095760760904,32.32629194196964,33.144508590542245,31.58159157019012,35.03920056400332,36.735637252091095,37.910410107645426,37.33985436131812,36.66628989109125,35.727215539416726,32.03411862394489,28.04894005350912,-9.60668744,-5.79660253,-3.810671974,0.9292158625884122,5.865337168655276,8.87713946976912,10.502849975822341,14.881923884331407,18.757630215068662,15.181354910591368,15.188872301658998,12.129432056505655,7.427631294847942,2.1245571990075005,-4.848336075,-7.788649718,-8.360180658,-9.015768776,-14.21740374,-68.50518109,-13.66699861,-16.49729989,-21.03635111,-48.43113769,-36.89894374,-73.16773865,-20.40476669,-43.37739483,4.143601488647554,7.247692533959406,1.1412609424821651,1.0240573039719123,10.996462876901953,53.24716961596477,4.423811467655073,7.067307512696115,17.82187312057703,52.767026146546954,36.38080419941147,43.268131111558205,14.01971242391924,51.23193909559204,152923,¶î¼ÃÄÉÆì,152900,°¢À­ÉÆÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,417,2026-06-02 20:26:54,
418,000000000000000001be,-0.020372685,-0.04208874,-0.05509644,-0.074388397,-0.113017984,-0.132252364,-0.122640491,-0.135211892,-0.142420171,-0.152176649,-1.357670965,-2.093297318,-1.016581705,-0.404033427,Alashanyou,3.0027765805273665,9.717029181827597,12.295198224463851,16.171887155826347,19.445266585497762,21.890280014159107,25.789993554299148,28.890493283508345,31.418967611966035,30.031713249154915,29.036075813470312,23.451969428170546,22.22797188111006,18.840579154554355,5.314893531542184E9,6.112028358761706E9,6.524723076512168E9,6.9831505249552E9,6.758986823644344E9,7.806722015160402E9,7.232557202688689E9,6.985310860202365E9,6.69768221093215E9,7.177826542293978E9,6.609994018247235E9,6.434576513376267E9,5.989525594991792E9,5.083763833698742E9,1.635791046267023,8.06352116211821,10.363614911017908,14.019886703469616,17.229822376132056,18.55266622416393,22.717769656924624,25.085704386927187,27.281037099268207,26.123811225994853,25.68649034721604,21.395704750871143,19.607328383645626,16.39253544716164,12.351883725455435,18.717063657961145,23.083990552699806,29.48003323930089,31.12151423567092,28.8674632734656,33.875619366335975,34.628855429844535,35.41017586030386,35.82591814566477,34.956694291395564,34.09099674881164,29.404241214041157,26.322163779788227,-8.51458799,-4.370944152,-2.504245699,-0.524544855,3.016865635827029,7.529106170619284,8.915727951070588,14.43129983917186,16.19549248855057,15.016279888330704,14.262780948049636,11.08831654909435,7.59117538368479,3.173418437274802,-8.531817188,-14.5645591,-13.1714831,-15.93309217,-172.3916106,-77.92798098,-37.03676754,-54.74263505,-31.90220895,-86.3726329,-163.8359876,-402.3147867,-140.3524882,-104.1057269,3.230520899434583,12.810234636648119,10.332957492947573,3.559904028720395,89.92142255696659,66.13204951904392,28.402506362924985,45.88237188869899,31.2587043720372,69.91965986057531,279.54191715909496,237.71829825848684,48.68601095382879,88.63426395066793,152922,°¢À­ÉÆÓÒÆì,152900,°¢À­ÉÆÃË,150000,ÄÚÃÉ¹Å×ÔÖÎÇø,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,418,2026-06-02 20:26:54,
